""	"x.MAT"	"x.MAP"	"x.pH"	"x.TC"	"x.CN"	"x.tree"	"x.soil"	"x.dist"	"y.MAT"	"y.MAP"	"y.pH"	"y.TC"	"y.CN"	"y.tree"	"y.soil"	"y.dist"
"52"	0.256281407035176	0.256281407035176	0.256281407035176	0.256281407035176	0.256281407035176	0.256281407035176	0.256281407035176	0.256281407035176	0.238505762647058	0.0116957561590722	0.515926741231964	0	0.151199856920944	0.33452240479292	0.00402785282911561	0.738565790221964
"53"	0.261306532663317	0.261306532663317	0.261306532663317	0.261306532663317	0.261306532663317	0.261306532663317	0.261306532663317	0.261306532663317	0.242182045405889	0.0121589099016268	0.523612449962331	0	0.153900243515196	0.334674237807737	0.00402785282911561	0.739798436543003
"54"	0.266331658291457	0.266331658291457	0.266331658291457	0.266331658291457	0.266331658291457	0.266331658291457	0.266331658291457	0.266331658291457	0.245819855056164	0.0126310569207358	0.531204677851081	0	0.156582445687938	0.334829019036434	0.00402785282911561	0.741022782215416
"55"	0.271356783919598	0.271356783919598	0.271356783919598	0.271356783919598	0.271356783919598	0.271356783919598	0.271356783919598	0.271356783919598	0.249419191597882	0.0131121972163993	0.538703424898215	0	0.159246463439169	0.33498674847901	0.00402785282911561	0.742238827239201
"56"	0.276381909547739	0.276381909547739	0.276381909547739	0.276381909547739	0.276381909547739	0.276381909547739	0.276381909547739	0.276381909547739	0.252980055031043	0.0136023307886173	0.546108691103732	0	0.161892296768891	0.335147426135467	0.00402785282911561	0.743446571614361
"57"	0.281407035175879	0.281407035175879	0.281407035175879	0.281407035175879	0.281407035175879	0.281407035175879	0.281407035175879	0.281407035175879	0.256502445355647	0.0141014576373897	0.553420476467633	0	0.164519945677102	0.335311052005804	0.00402785282911561	0.744646015340894
"58"	0.28643216080402	0.28643216080402	0.28643216080402	0.28643216080402	0.28643216080402	0.28643216080402	0.28643216080402	0.28643216080402	0.259986362571693	0.0146095777627165	0.560638780989918	0	0.167129410163803	0.33547762609002	0.00402785282911561	0.7458371584188
"59"	0.291457286432161	0.291457286432161	0.291457286432161	0.291457286432161	0.291457286432161	0.291457286432161	0.291457286432161	0.291457286432161	0.263431806679183	0.0151266911645978	0.567763604670587	6.01790828716977e-08	0.169720690228994	0.335647148388116	0.00402785282911561	0.74702000084808
"60"	0.296482412060302	0.296482412060302	0.296482412060302	0.296482412060302	0.296482412060302	0.296482412060302	0.296482412060302	0.296482412060302	0.266838777678116	0.0156527978430336	0.574794947509639	2.24010859270972e-06	0.172293785872675	0.335819618900093	0.00402785282911561	0.748194542628733
"61"	0.301507537688442	0.301507537688442	0.301507537688442	0.301507537688442	0.301507537688442	0.301507537688442	0.301507537688442	0.301507537688442	0.270207275568491	0.0161878977980239	0.581732809507074	7.55196683512718e-06	0.174848697094846	0.335995037625949	0.00402785282911561	0.74936078376076
